,product_name,product_category,product_category_type,product_price,product_average_rating,customer_username,review_rating,customer_location,customer_athlete_type,customer_age_range,customer_body_type,review_likes,review_dislikes,review_fit,review_title,review_date,review_text,response_date,response_text,review_helpful_count,review_nothelpful_count,review_length,review_response,customer_country
150,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,DENAVID,1.0,"DALLAS, TX, USA",SWEATY GENERALIST,35-44,ATHLETIC,No Response,everything,No Response,Downgrade,2018-06-17,"I never write reviews, but when I got these today for Father’s Day, I was let down by the poor redesign. Having gone through (6) pairs of the non updated version, it’s sad a “staple” is gone. Skinny fit, poor / cheap liner, pockets that stick out, moved of the zipper pocket, and just feel cheap.",2018-07-01 00:00:00,"Hey ShelbyNC, Thanks for checking in! We stand behind our quality, and we’d like to work with you towards a solve. Please give us a ring at 1.877.263.9300 so we can make things right. Chat with you soon.",1,0,296,1,USA
151,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,TF4493,1.0,"BUFFALO, NY, USA",SWEATY GENERALIST,25-34,ATHLETIC,No Response,update liner,No Response,"""Updated"" Liner is worse",2018-06-14,"I purchased a pair of pace breakers from the WMTM section trying to stock up on the old style liner, little to my knowledge the pair I ordered did have the ""updated"" liner. After reading the reviews of the new liner, I wanted to get more of the old liner. I already own 5 pairs of the old liner and love them. So when I received the shorts I tried them on and all of the reviews I read were right. The liner is too tight, much like T.H.E liner (which is why I buy liner less version of these). Very upset that Lululemon went in this direction with the pace breaker, I hope they bring back the old liner. If not I'll have to find a new favorite short.",No Response,No Response,4,0,650,0,USA
152,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,ABLOOD,1.0,"LOS ANGELES, CA, USA",RUNNER,25-34,ATHLETIC,No Response,liners too tight,No Response,Original Pacebreakers are much more comfortable,2018-06-12,"I bought a pair of these hoping that the ""updated fit"" would be an upgrade, but I was sadly wrong. the liners in the updated fit are much less comfortable than the originals, and are far too restrictive and tight. the updated fit has the variety of patterns that I would like to continue to buy, however, as a loyal customer i won't buy any of them unless they are made for the original pacebreakers. I hope that you guys continue to produce the original pacebreakers with the new patterns.",No Response,No Response,3,0,490,0,USA
153,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,CANADAGUYGUY,1.0,"TORONTO, ON, CANADA",SWEATY GENERALIST,45-54,LEAN,No Response,"fabric, fit",No Response,Unfortunate liner,2018-06-11,"Had multiple pairs of the predecessor short and lived in them. Updated to the new short and they seemed perfectly fine when I quickly threw them on in the store but was mistaken when I went to work out. Firstly, as everyone else is saying, the mesh liner is horrible. both in fit and fabric. Second, the body fabric feels cheap unlike the old swift, I think that's what the called it, which was much more durable and didn't have the hand feel of a plastic bag.",2018-06-12 00:00:00,"Hi CanadaGuyGUy, Thanks for taking the time to connect with us. It's not good to hear that the liner is not working out for you. I'd love to help turn this experience around, so I've sent an email your way with some solutions. Talk soon!",3,0,460,1,Canada
154,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,ANSIBLE,1.0,"SAN FRANCISCO, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,No Response,"liner, pockets, looks",No Response,So bad that they are painful,2018-06-08,"I have had dozens of Pace Breaker shorts. I even had their predecessors, the Response shorts. So I see Pace Breaker shorts listed and I purchase them. I wear them to the gym and they are the worst.",2018-06-08 00:00:00,"Dear Ansible,  Thanks for making time to leave a review. We're sorry to read of your recent experience and would love to discuss this further. Please be sure to give us a call at our Guest Education Centre on 1.877.263.9300 or you can always start a Live Chat with us on our website. We look forward to hearing from you.",8,0,197,1,USA
155,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,RUNTC,2.0,MIDWEST USA,RUNNER,No Response,SLIM,"zippered size pocket, waist tie","liner, phone pocket, lack of a key pouch, price, hand pockets",No Response,Updated ≠ Better,2018-06-05,"I recently went into a store to try on a pair of the Pace Breaker Short 9"" Updated. Lululemon staff were polite and helpful as always. But these shorts were disappointing to say the least. I left empty handed.",No Response,No Response,3,0,209,0,USA
156,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,CODYDUCK,2.0,"PORTLAND, ME, USA",RUNNER,18-24,LEAN,"color options, materials",updated fit,No Response,Should Have Purchased the Original,2018-06-04,"I own five pairs of the original Pace Breaker Shorts. Not only did I need to size up on the updated fit, but the size up from a small to a medium still did not fit when I brought them home. The sales associate advised me they would stretch but even after a quick yoga practice, I found the new liner and short to be extremely uncomfortable. Unfortunately a large will be too big in terms of inseam and waist and having worn the shorts I am now stuck with them. Please go back to making new colors in the originals. I hope Lululemon makes this right for me.",2018-06-06 00:00:00,"Hey codyduck,  We appreciate you taking the time to share your feedback with us. I'm sorry to hear about your experience with the Pace Breaker Short 9"" *Updated. I'm going to follow this up with an email that outlines how to move towards a resolution.",3,0,556,1,USA
157,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,MCNKWAN,3.0,"VANCOUVER, BC, CANADA",No Response,18-24,ATHLETIC,"the original pacebreaker, fabric","liner too tight, prefer zipper on left side",No Response,"get the original, updated liner uncomfortable.",2018-06-01,"The original pace breaker shorts were my favourite shorts of all time, so I decided to get a pair of the updated ones. But the updated pairs liner is a step in the wrong direction and are way too tight. I would highly suggest getting the original pace breaker instead because they were extremely comfortable.",No Response,No Response,3,2,308,0,Canada
158,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,SASINSC,2.0,"GREENVILLE, SC, USA",SWEATY GENERALIST,45-54,ATHLETIC,the original version,liner is way too small,No Response,Terrible Liner in Updated Short,2018-05-27,"Purchased a pair of the original Pacebreakers with liner and LOVED them. Best shorts I've owned of that type (casual athletic). When the warm weather arrived I went back to to purchase more. I'm a 34"" waist and my first pair fit me PERFECTLY in a L. The liner on the ""updated"" Pacebreakers is extremely small and uncomfortable. It does not match the size of the short. If I size up to XL for the liner to fit, the shorts themselves are too big. Unfortunately, I realized this after purchasing two pair because the salesperson told me that they would stretch (they don't). I won't buy any more of these and can't recommend them to others. I can't imagine how they would fit anyone given the size of the liner relative to the size of the shorts. If it isn't broken, LL, don't fix it. This was a move in the wrong direction.",2018-05-28 00:00:00,"Hi SASINSC, Thanks for taking the time to reach out to us. It's not good to hear that the sizing of your gear is not working out for you. I'd love to help you find a fix. Give us a call at our Guest Education Centre (1.877.263.9300) or jump on Live Chat to speak directly with an educator. We look forward to speaking with you soon!",7,0,821,1,USA
159,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,HEADTRAINER,1.0,No Response,No Response,No Response,No Response,the original short,the new oom liner,No Response,The new liner is a step in the wrong direction,2018-05-23,"I love lululemon, especially the pace breaker short. I am the owner of at least 10 pairs of them due to the comfort of the liner. The new design of these shorts and the new OOM liner is the most uncomfortable thing I have worn from Lulu. If this was my first pair of lululemon shorts I would never come back for another pair. As shorts that are made for athletes, it doesn't make sense that they would make the liner too tight around my thighs for comfort. Also, the new ""pouch"" for your package is definitely not functional and the fabric is uncomfortable against my skin.",2018-05-28 00:00:00,"Hey MichaelG17, We stand behind our quality, and we’d like to work with you towards a solve. Please give us a ring at 1.877.263.9300 so we can make things right. Chat with you soon.",6,1,573,1,No Response
160,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,HARLEYMD,4.0,No Response,SWEATY GENERALIST,25-34,MUSCULAR,No Response,liner rides up,No Response,"Good Workout shorts, liner could be improved",2018-05-15,"My girlfriend got me in Lulu and I've been a huge fan ever since. Customer service is second to none. These are great shorts. A little on the roomy side. I am a 32-33 waist normally and I went with a large. Waist band is a little loose but nothing the draw strings can't fix. Good movement for deep squats and Crossfit workouts. My only issue is the inner liner rides up during workouts which does get kind of annoying having to pull them down every once in a while. But otherwise, pretty good shorts.",No Response,No Response,6,1,501,0,No Response
161,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,WOODSTOCK1976,5.0,"CALEDON, ON, CANADA",SWEATY GENERALIST,35-44,ATHLETIC,fit,No Response,No Response,vast improvement,2018-05-10,"The staff at lululemon at Sherway Gardens in Etobicoke, Ontario were extremely helpful in guiding me to the newly redesigned pace breaker shorts which my previous experience has been just so-so. The new shorts are a vast improvement on the previous design and provide good support while movement in the legs and hips is unrestricted .",No Response,No Response,1,7,334,0,Canada
162,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,KKELLEY2097,3.0,"ST. LOUIS, MO, USA",SWEATY GENERALIST,18-24,SOLID,"colors, style, fit","feel, lining",No Response,Good but you cant beat the OG,2018-05-09,I have 3 pairs of the OG pacebraker shorts. These updated versons use a different lining and the overall feel are just..... different. Call me old fashion but they arent my favorite. I will continue to buy them cause there is nothing that beats them but if I had to pick between the OG and the updated? i would go OG.,No Response,No Response,6,2,317,0,USA
163,"T.H.E. Short 9"" Updated",Bottoms,Shorts,68.0,3.3,JAYDENL,1.0,"CHICAGO, IL, USA",SWEATY GENERALIST,18-24,CURVY,"style, design","tight, not comfortable",tight,The New Update made them tighter!,2018-10-09,I was extremely excited to try out the new update. I ordered my regular size and they are very tight! Every time I squat or do any physical activity it feels like the shorts are going to rip. All of my other shorts with this size fit perfectly. I am really disappointed since I can't just return them since I already wore them. I would warn people to go a size up on the new update.,2018-10-11 00:00:00,"Dear JaydenL,  Thank you for taking the time to review the T.H.E. Short 9"" *Updated. We want you to know, feedback is at the heart of everything we do and we'd love to make this experience right for you. To carry on this conversation, we've sent you a follow up email. Chat soon!",0,0,382,1,USA
